// Description of how to configure properties.
//  EwsEditor will read in a csv file such as this in order to import extended properties.  The form for this CSV is not conventional as
//  it allows blank lines and comments (lines starting with "//".
//  Lines starting with a two forward slashes (//) or are blank are ignored 
// The first non-ignored line needs to be the header
 
// Columns:
//		DescPropertyName:
//			This will be used as the description of the data.  This is the user readable value.
//		ProbablePropertyName:
//				This is the name of the property or what you think it is.  This is informational only.
//		PropertySetId:
//			This is the property set guid. You can use Property set names such as PSETID_Meeting - EWS will swap it for 
//			the GUID at run time. If you don't need the GUID for the property then just enter "" for the value.
//
//				Area Name			Property Set Name			GUID
//				Common				PS_PUBLIC_STRINGS	 		00020329-0000-0000-C000-000000000046 
//				Common				PSETID_Common				00062008-0000-0000-C000-000000000046
//				Contact				PSETID_Address				00062004-0000-0000-C000-000000000046
//				Email				PS_INTERNET_HEADERS			00020386-0000-0000-C000-000000000046
//
//				Calendar			PSETID_Appointment			00062002-0000-0000-C000-000000000046
//				Calendar			PSETID_Meeting				6ED8DA90-450B-101B-98DA-00AA003F1305
//				Journal				PSETID_Log					0006200A-0000-0000-C000-000000000046
//				Messaging			PSETID_Messaging			41F28F13-83F4-4114-A584-EEDB5A6B0BFF
//
//				Sticky note			PSETID_Note					0006200E-0000-0000-C000-000000000046
//				RSS feed			PSETID_PostRss				00062041-0000-0000-C000-000000000046
//				Task				PSETID_Task					00062003-0000-0000-C000-000000000046
//				Unified messaging	PSETID_UnifiedMessaging		4442858E-A9E3-4E80-B900-317A210CC15B 
//
//				Common				PS_MAPI						00020328-0000-0000-C000-000000000046
//				Sync				PSETID_AirSync				71035549-0739-4DCB-9163-00F0580DBBDF
//				Sharing				PSETID_Sharing				00062040-0000-0000-C000-000000000046
//				Extracted entities	PSETID_XmlExtractedEntities	23239608-685D-4732-9C55-4C95CB4E8E33 
//
//				Calendar Assistant?	PSETID_CalendarAssistant	11000E07-B51B-40D6-AF21-CAA85EDAB1D0
//
//		PropertyDefinitionType
//		
//		PropertyType:
//		 	 	
//				SystemTime	 	
//				String		 	
//				Integer
//				Long
//				Boolean		 		
//				Binary,
//				Short			
//
//		PropertyId:
//			If you prefix a property id with "0x" (upper or lower case) then the value is handled as a hex value.  Without this prefix the 
//			value is treated as a decimal value.  A tag with the type included is not supported in EWS Editor yet - types and Id values need to be 
//          sepertate values.
//
//
 	
 
"DescPropertyName",							"ProbablePropertyName",					"PropertySetId",			"PropertyId",		"PropertyType" 
PidNameSender,    PidNameSender,    PS_INTERNET_HEADERS,    Sender,    String                    
PidNameSensitivity,    PidNameSensitivity,    PS_INTERNET_HEADERS,    Sensitivity,    String                    
PidNameSlideCount,    PidNameSlideCount,    PS_PUBLIC_STRINGS,    SlideCount,    Integer                    
PidNameSubject,    PidNameSubject,    PS_PUBLIC_STRINGS,    Subject,    String                    
PidNameSummary,    PidNameSummary,    PS_INTERNET_HEADERS,    Summary,    String                    
PidNameTemplate,    PidNameTemplate,    PS_PUBLIC_STRINGS,    Template,    String                    
PidNameThreadIndex,    PidNameThreadIndex,    PS_INTERNET_HEADERS,    Thread-Index,    String                    
PidNameThreadTopic,    PidNameThreadTopic,    PS_INTERNET_HEADERS,    Thread-Topic,    String                    
PidNameThumbnail,    PidNameThumbnail,    PS_PUBLIC_STRINGS,    Thumbnail,    Binary                    
PidNameTitle,    PidNameTitle,    PS_PUBLIC_STRINGS,    Title,    String                    
PidNameTo,    PidNameTo,    PS_INTERNET_HEADERS,    To,    String                    
PidNameWordCount,    PidNameWordCount,    PS_PUBLIC_STRINGS,    WordCount,    Integer                    
PidNameXMailer,    PidNameXMailer,    PS_INTERNET_HEADERS,    X-Mailer,    String                    
PidNameXMessageCompleted,    PidNameXMessageCompleted,    PS_INTERNET_HEADERS,    X-Message-Completed,    String                    
PidNameXMessageFlag,    PidNameXMessageFlag,    PS_INTERNET_HEADERS,    X-Message-Flag,    String                    
PidNameXSharingBrowseUrl,    PidNameXSharingBrowseUrl,    PS_INTERNET_HEADERS,    X-Sharing-Browse-Url,    String                    
PidNameXSharingCapabilities,    PidNameXSharingCapabilities,    PS_INTERNET_HEADERS,    X-Sharing-Capabilities,    String                    
PidNameXSharingConfigUrl,    PidNameXSharingConfigUrl,    PS_INTERNET_HEADERS,    X-Sharing-Config-Url,    String                    
PidNameXSharingExendedCaps,    PidNameXSharingExendedCaps,    PS_INTERNET_HEADERS,    X-Sharing-Exended-Caps,    String                    
PidNameXSharingFlavor,    PidNameXSharingFlavor,    PS_INTERNET_HEADERS,    X-Sharing-Flavor,    String                    
PidNameXSharingInstanceGuid,    PidNameXSharingInstanceGuid,    PS_INTERNET_HEADERS,    X-Sharing-Instance-Guid,    String                    
PidNameXSharingLocalType,    PidNameXSharingLocalType,    PS_INTERNET_HEADERS,    X-Sharing-Local-Type,    String                    
PidNameXSharingProviderGuid,    PidNameXSharingProviderGuid,    PS_INTERNET_HEADERS,    X-Sharing-Provider-Guid,    String                    
PidNameXSharingProviderName,    PidNameXSharingProviderName,    PS_INTERNET_HEADERS,    X-Sharing-Provider-Name,    String                    
PidNameXSharingProviderUrl,    PidNameXSharingProviderUrl,    PS_INTERNET_HEADERS,    X-Sharing-Provider-Url,    String                    
PidNameXSharingRemoteName,    PidNameXSharingRemoteName,    PS_INTERNET_HEADERS,    X-Sharing-Remote-Name,    String                    
PidNameXSharingRemotePath,    PidNameXSharingRemotePath,    PS_INTERNET_HEADERS,    X-Sharing-Remote-Path,    String                    
PidNameXSharingRemoteStoreUid,    PidNameXSharingRemoteStoreUid,    PS_INTERNET_HEADERS,    X-Sharing-Remote-Store-Uid,    String                    
PidNameXSharingRemoteType,    PidNameXSharingRemoteType,    PS_INTERNET_HEADERS,    X-Sharing-Remote-Type,    String                    
PidNameXSharingRemoteUid,    PidNameXSharingRemoteUid,    PS_INTERNET_HEADERS,    X-Sharing-Remote-Uid,    String                    
PidNameXUnsent,    PidNameXUnsent,    PS_INTERNET_HEADERS,    X-Unsent,    String                    
PidNameQuarantineOriginalSender,    PidNameQuarantineOriginalSender,    PS_PUBLIC_STRINGS,    quarantine-original-sender,    String                    
PidNameXCallId,    PidNameXCallId,    PS_INTERNET_HEADERS,    X-CallID,    String                    
PidNameXFaxNumberOfPages,						PidNameXFaxNumberOfPages,					PS_INTERNET_HEADERS,				X-FaxNumberOfPages,					Integer                    
PidNameXSenderTelephoneNumber,				PidNameXSenderTelephoneNumber,				PS_INTERNET_HEADERS,				X-CallingTelephoneNumber,			String                    
PidNameXVoiceMessageAttachmentOrder,			PidNameXVoiceMessageAttachmentOrder,		PS_INTERNET_HEADERS,				X-AttachmentOrder,					String                    
PidNameXVoiceMessageDuration,					PidNameXVoiceMessageDuration,				PS_INTERNET_HEADERS,				X-VoiceMessageDuration,				Integer                    
PidNameXVoiceMessageSenderName,				PidNameXVoiceMessageSenderName,				PS_INTERNET_HEADERS,				X-VoiceMessageSenderName,			String   


// Note: Recheck types on all of these:
PidTag7BitDisplayName,							PidTag7BitDisplayName,						,									0x36D9,								Binary
PidTagAccess,									PidTagAccess,								,									0x370F,								Binary
PidTagAccessLevel,    							PidTagAccessLevel,							,									0x3701,								Binary
PidTagAccount,    								PidTagAccount,								,									0x3702,								Binary
PidTagAdditionalRenEntryIds,    				PidTagAdditionalRenEntryIds,				,									0x3709,								Binary
PidTagAdditionalRenEntryIdsEx,    				PidTagAdditionalRenEntryIdsEx,				,									0x370A,								Binary
PidTagAddressType,   							PidTagAddressType,							,									0x65E2,								Binary
PidTagAlternateRecipientAllowed,				PidTagAlternateRecipientAllowed,			,									0x6645,								Binary
PidTagAnr,    									PidTagAnr,									,									0x67D2,								Binary
PidTagAssistant,    							PidTagAssistant,							,									0x6796,								Binary
PidTagAssistantTelephoneNumber,					PidTagAssistantTelephoneNumber,				,									0x67DA,								Binary
PidTagAssociated,    							PidTagAssociated,							,									0x3FF0,								Binary
PidTagAttachAdditionalInformation,				PidTagAttachAdditionalInformation,			,									0x0071,								Binary
PidTagAttachContentBase,    					PidTagAttachContentBase,					,									0x3FF9,								Binary
PidTagAttachContentId,    						PidTagAttachContentId,						,									0x6646,								Binary
PidTagAttachContentLocation,					PidTagAttachContentLocation,				,									0x007E,								Binary
PidTagAttachDataBinary,    						PidTagAttachDataBinary,						,									0x0FFF,								Binary
PidTagAttachEncoding,    						PidTagAttachEncoding,						,									0x0E84,								Binary
PidTagAttachExtension,							PidTagAttachExtension,						,									0x36DA,								Binary
PidTagAttachFilename,							PidTagAttachFilename,						,									0x0E99,								Binary
PidTagAttachFlags,								PidTagAttachFlags,							,									0x0E9A,								Binary
PidTagAttachLongFilename,						PidTagAttachLongFilename,					,									0x1013,								Binary
PidTagAttachLongPathname,						PidTagAttachLongPathname,					,									0x67E5,								Binary
PidTagAttachmentContactPhoto,					PidTagAttachmentContactPhoto,				,									0x6793,								Binary
PidTagAttachmentFlags,							PidTagAttachmentFlags,						,									0x402D,								Binary
PidTagAttachmentHidden,							PidTagAttachmentHidden,						,									0x4021,								Binary
PidTagAttachmentLinkId,							PidTagAttachmentLinkId,						,									0x402E,								Binary
PidTagAttachMethod,								PidTagAttachMethod,							,									0x10F0,								Binary
PidTagAttachMimeTag,							PidTagAttachMimeTag,						,									0x0FF6,								Binary
PidTagAttachNumber,								PidTagAttachNumber,							,									0x36D0,								Binary
PidTagAttachPathname,							PidTagAttachPathname,						,									0x36D1,								Binary
PidTagAttachPayloadClass,    					PidTagAttachPayloadClass,					,									0x36D7,								Binary
PidTagAttachPayloadProviderGuidString,			PidTagAttachPayloadProviderGuidString,		,									0x36D2,								Binary
PidTagAttachRendering,							PidTagAttachRendering,						,									0x36D3,								Binary
PidTagAttachSize,								PidTagAttachSize,							,									0x36D4,								Binary
PidTagAttachTag,								PidTagAttachTag,							,									0x3FFB,								Binary
PidTagAttachTransportName,						PidTagAttachTransportName,					,									0x661B,								Binary
PidTagAttributeHidden,							PidTagAttributeHidden,						,									0x0FF8,								Binary
PidTagAttributeReadOnly,						PidTagAttributeReadOnly,					,									0x0047,								Binary
PidTagAttributeSystem,							PidTagAttributeSystem,						,									0x4011,								Binary
PidTagAutoForwarded,							PidTagAutoForwarded,						,									0x6806,								Binary
PidTagAutoResponseSuppress,						PidTagAutoResponseSuppress,					,									0x3A12,								Binary
PidTagBirthday,									PidTagBirthday,    							,									0x3A14,								Binary
PidTagBlockStatus,								PidTagBlockStatus,    						,									0x005B,								Binary
PidTagBody,										PidTagBody,    								,									0x005C,								Binary
PidTagBodyContentId,							PidTagBodyContentId,    					,									0x005E,								Binary
PidTagBodyContentLocation,						PidTagBodyContentLocation,   				,									0x005F,								Binary
PidTagBusiness2TelephoneNumber,					PidTagBusiness2TelephoneNumber,				,									0x0E09,								Binary
PidTagBusinessFaxNumber,						PidTagBusinessFaxNumber,   					,									0x0025,								Binary
PidTagBusinessHomePage,							PidTagBusinessHomePage,   					,									0x65E1,								Binary
PidTagBusinessTelephoneNumber,					PidTagBusinessTelephoneNumber,   			,									0x65E3,								Binary
PidTagCallbackTelephoneNumber,					PidTagCallbackTelephoneNumber,  			,									0x671D,								Binary
PidTagCallId,									PidTagCallId,  								,									0x0046,								Binary
PidTagCarTelephoneNumber,						PidTagCarTelephoneNumber,   				,									0x0053,								Binary
PidTagCdoRecurrenceid,							PidTagCdoRecurrenceid,						,									0x003F,								Binary
PidTagChangeKey,								PidTagChangeKey,							,									0x0051,								Binary
PidTagChangeNotificationGuid,					PidTagChangeNotificationGuid,				,									0x0043,								Binary
PidTagChangeNumber,								PidTagChangeNumber,							,									0x0052,								Binary
PidTagChildrensNames,							PidTagChildrensNames,						,									0x5FF7,								Binary
PidTagClientActions,							PidTagClientActions,    					,									0x0FF9,								Binary
PidTagClientSubmitTime,							PidTagClientSubmitTime,    					,									0x36D5,								Binary
PidTagCnsetRead,								PidTagCnsetRead,    						,									0x004F,								Binary
PidTagCnsetSeen,								PidTagCnsetSeen,    						,									0x65C2,								Binary
PidTagCnsetSeenFAI,								PidTagCnsetSeenFAI,    						,									0x0045,								Binary
PidTagCodePageId,								PidTagCodePageId,    						,									0x0054,								Binary
PidTagComment,									PidTagComment,								,									0x0031,								Binary
PidTagCompanyMainTelephoneNumber,				PidTagCompanyMainTelephoneNumber,			,									0x7C07,								Binary
PidTagCompanyName,								PidTagCompanyName,							,									0x7C08,								Binary
PidTagComputerNetworkName,						PidTagComputerNetworkName,					,									0x1009,								Binary
PidTagConflictEntryId,    						PidTagConflictEntryId,						,									0x6680,								Binary
PidTagConflictItems,    						PidTagConflictItems,						,									0x6679,								Binary
PidTagContainerClass,    						PidTagContainerClass,						,									0x6651,								Binary
PidTagContainerFlags,							PidTagContainerFlags,						,									0x65EE,								Binary
PidTagContentCount,    							PidTagContentCount,							,									0x6684,								Binary
PidTagContentFilterSpamConfidenceLevel,			PidTagContentFilterSpamConfidenceLevel,		,									0x686A,  							Binary
PidTagContentUnreadCount,						PidTagContentUnreadCount,					,									0x686C,								Binary
PidTagConversationIndex,						PidTagConversationIndex,					,									0x6622,								Binary
PidTagConversationTopic,						PidTagConversationTopic,					,									0x0004,								Binary
PidTagCountry,									PidTagCountry,								,									0x6845,								Binary
PidTagCreationTime,								PidTagCreationTime,							,									0x6842,								Binary
PidTagCreatorEntryId,							PidTagCreatorEntryId,						,									0x6844,								Binary
PidTagCreatorName,								PidTagCreatorName,							,									0x300B,								Binary
PidTagCreatorSimpleDisplayName,					PidTagCreatorSimpleDisplayName,				,									0x0E27,								Binary
PidTagCustomerId,								PidTagCustomerId,							,									0x0C19,								Binary
PidTagDamBackPatched,							PidTagDamBackPatched,						,									0x0C1D,								Binary
PidTagDamOriginalEntryId,						PidTagDamOriginalEntryId,					,									0x0E0A,								Binary
PidTagDefaultPostMessageClass,					PidTagDefaultPostMessageClass,				,									0x6740,								Binary
PidTagDeferredDeliveryTime,						PidTagDeferredDeliveryTime,					,									0x0041,								Binary
PidTagDeferredSendNumber,						PidTagDeferredSendNumber,					,									0x003B,								Binary
PidTagDeferredSendTime,							PidTagDeferredSendTime,						,									0x65E0,								Binary
PidTagDeferredSendUnits,						PidTagDeferredSendUnits,					,									0x0FFB,								Binary
PidTagDelegatedByRule,							PidTagDelegatedByRule,						,									0x0E2D,								Binary
PidTagDelegateFlags,							PidTagDelegateFlags,						,									0x0E2C,								Binary
PidTagDelegation,								PidTagDelegation,							,									0x3010,								Binary
PidTagDeleteAfterSubmit,						PidTagDeleteAfterSubmit,					,									0x0001,								Binary
PidTagDeletedOn,								PidTagDeletedOn,							,									0x3902,								Binary
PidTagDepartmentName,							PidTagDepartmentName,						,									0x007F,								Binary
PidTagDepth,    								PidTagDepth,								,									0x3A22,								Binary
PidTagDisplayBcc,    							PidTagDisplayBcc,							,									0x6619,								Binary
PidTagDisplayCc,    							PidTagDisplayCc,							,									0x7001,								Binary


//PidTagDisplayName,							PidTagDisplayName,							,									0x36D8,								BinaryArray
//PidTagDisplayNamePrefix,						PidTagDisplayNamePrefix,  					,									0x1098,								BinaryArray
//PidTagDisplayTo,								PidTagDisplayTo,							,									0x36E4,								BinaryArray
//PidTagDisplayType,							PidTagDisplayType,							,									0x6845,								BinaryArray
//PidTagDisplayTypeEx,							PidTagDisplayTypeEx,						,									0x6856,								BinaryArray
//PidTagEcWarning,								PidTagEcWarning,							,									0x6854,								BinaryArray
//PidTagEmailAddress,							PidTagEmailAddress,							,									0x6850,								BinaryArray
//PidTagEndDate,								PidTagEndDate,								,									0x6852,								BinaryArray
//PidTagEntryId,								PidTagEntryId,								,									0x3A70,								BinaryArray
PidTagExceptionEndTime,							PidTagExceptionEndTime,						,									0x0002,								Boolean
PidTagExceptionReplaceTime,						PidTagExceptionReplaceTime,					,									0x67AA,								Boolean
PidTagExceptionStartTime,						PidTagExceptionStartTime,					,									0x7FFF,								Boolean
PidTagExchangeNTSecurityDescriptor,				PidTagExchangeNTSecurityDescriptor,			,									0x7FFE,								Boolean
PidTagExpiryNumber,								PidTagExpiryNumber,							,									0x10F4,								Boolean
PidTagExpiryTime,								PidTagExpiryTime,   						,									0x10F6,								Boolean
PidTagExpiryUnits,								PidTagExpiryUnits,   						,									0x10F5,								Boolean
PidTagExtendedFolderFlags,						PidTagExtendedFolderFlags,					,									0x0005,								Boolean
PidTagExtendedRuleMessageActions,				PidTagExtendedRuleMessageActions,			,									0x6647,								Boolean
PidTagExtendedRuleMessageCondition,				PidTagExtendedRuleMessageCondition,			,									0x3FE3,								Boolean
PidTagExtendedRuleSizeLimit,					PidTagExtendedRuleSizeLimit,				,									0x0E01,								Boolean
PidTagFaxNumberOfPages,							PidTagFaxNumberOfPages,						,									0x6846,								Boolean
PidTagFlagCompleteTime,							PidTagFlagCompleteTime,						,									0x0E1B,								Boolean
PidTagFlagStatus,								PidTagFlagStatus,							,									0x3FEA,								Boolean
PidTagFlatUrlName,								PidTagFlatUrlName,							,									0x664A,								Boolean
PidTagFolderId,									PidTagFolderId,								,									0x663A,								Boolean
PidTagFolderType,    PidTagFolderType,    ,    0x666C,    Boolean
PidTagFollowupIcon,    PidTagFollowupIcon,    ,    0x6107,    Boolean
PidTagFreeBusyCountMonths,    PidTagFreeBusyCountMonths,    ,    0x0058,    Boolean
PidTagFreeBusyEntryIds,    PidTagFreeBusyEntryIds,    ,    0x0059,    Boolean
PidTagFreeBusyMessageEmailAddress,    PidTagFreeBusyMessageEmailAddress,    ,    0x0057,    Boolean
PidTagFreeBusyPublishEnd,    PidTagFreeBusyPublishEnd,    ,    0x6770,    Boolean
PidTagFreeBusyPublishStart,    PidTagFreeBusyPublishStart,    ,    0x0023,    Boolean
PidTagFreeBusyRangeTimestamp,    PidTagFreeBusyRangeTimestamp,    ,    0x0C08,    Boolean
PidTagFtpSite,    PidTagFtpSite,    ,    0x661D,    Boolean
PidTagFXDelProp,    PidTagFXDelProp,    ,    0x7D01,    Boolean
PidTagGatewayNeedsToRefresh,    PidTagGatewayNeedsToRefresh,    ,    0x0E69,    Boolean
PidTagGender,    PidTagGender,    ,    0x0029,    Boolean
PidTagGeneration,    PidTagGeneration,    ,    0x5FE1,    Boolean
PidTagGivenName,    PidTagGivenName,    ,    0x002B,    Boolean
PidTagGovernmentIdNumber,    PidTagGovernmentIdNumber,    ,    0x0C17,    Boolean
PidTagHasAttachments,    PidTagHasAttachments,    ,    0x0063,    Boolean
PidTagHasDeferredActionMessages,    PidTagHasDeferredActionMessages,    ,    0x0E0F,    Boolean
PidTagHasNamedProperties,    PidTagHasNamedProperties,    ,    0x0E1F,    Boolean
PidTagHasRules,    PidTagHasRules,    ,    0x686D,    Boolean
PidTagHierarchyChangeNumber,    PidTagHierarchyChangeNumber,    ,    0x6842,    Boolean
PidTagHobbies,    PidTagHobbies,    ,    0x684B,    Boolean
PidTagHome2TelephoneNumber,    PidTagHome2TelephoneNumber,    ,    0x686F,    Boolean
PidTagHomeAddressCity,    PidTagHomeAddressCity,    ,    0x686E,    Boolean
PidTagHomeAddressCountry,    PidTagHomeAddressCountry,    ,    0x6843,    Boolean
PidTagHomeAddressPostalCode,    PidTagHomeAddressPostalCode,    ,    0x3609,    Boolean
PidTagHomeAddressPostOfficeBox,    PidTagHomeAddressPostOfficeBox,    ,    0x3A40,    Boolean
PidTagHomeAddressStateOrProvince,    PidTagHomeAddressStateOrProvince,    ,    0x6708,    Boolean
PidTagHomeAddressStreet,    PidTagHomeAddressStreet,    ,    0x360A,    Boolean
PidTagHomeFaxNumber,    PidTagHomeFaxNumber,    ,    0x0E62,    Boolean
PidTagHomeTelephoneNumber,    PidTagHomeTelephoneNumber,    ,    0x0FF4,    Integer
PidTagHtml,    PidTagHtml,    ,    0x0FF7,    Integer
PidTagICalendarEndTime,    PidTagICalendarEndTime,    ,    0x3714,    Integer
PidTagICalendarReminderNextTime,    PidTagICalendarReminderNextTime,    ,    0x7FFD,    Integer
PidTagICalendarStartTime,    PidTagICalendarStartTime,    ,    0x7FFA,    Integer
PidTagIconIndex,    PidTagIconIndex,    ,    0x3705,    Integer
PidTagIdsetDeleted,    PidTagIdsetDeleted,    ,    0x0E21,    Integer
PidTagIdsetExpired,    PidTagIdsetExpired,    ,    0x0E20,    Integer
PidTagIdsetGiven,    PidTagIdsetGiven,    ,    0x3FDF,    Integer
PidTagIdsetRead,    PidTagIdsetRead,    ,    0x1096,    Integer
PidTagIdsetSoftDeleted,    PidTagIdsetSoftDeleted,    ,    0x67A4,    Integer
PidTagIdsetUnread,    PidTagIdsetUnread,    ,    0x66C3,    Integer
PidTagImapCachedMsgsize,    PidTagImapCachedMsgsize,    ,    0x3600,    Integer
PidTagImportance,    PidTagImportance,    ,    0x3602,    Integer
PidTagInConflict,    PidTagInConflict,    ,    0x4076,    Integer
PidTagIncrementalSyncMessagePartial,    PidTagIncrementalSyncMessagePartial,    ,    0x3603,    Integer
PidTagIncrSyncGroupId,    PidTagIncrSyncGroupId,    ,    0x3FEB,    Integer
PidTagInitialDetailsPane,    PidTagInitialDetailsPane,    ,    0x3FEC,    Integer
PidTagInitials,    PidTagInitials,    ,    0x3005,    Integer
PidTagInReplyToId,    PidTagInReplyToId,    ,    0x3900,    Integer
PidTagInstanceKey,    PidTagInstanceKey,    ,    0x3905,    Integer
PidTagInstanceNum,    PidTagInstanceNum,    ,    0x400F,    Integer
PidTagInstID,    PidTagInstID,    ,    0x3FED,    Integer
PidTagInternetArticleNumber,    PidTagInternetArticleNumber,    ,    0x3FEE,    Integer
PidTagInternetCodepage,    PidTagInternetCodepage,    ,    0x0E9B,    Integer
PidTagInternetLines,    PidTagInternetLines,    ,    0x6804,    Integer
PidTagInternetMailOverrideFormat,    PidTagInternetMailOverrideFormat,    ,    0x1090,    Integer
PidTagInternetMessageId,    PidTagInternetMessageId,    ,    0x6748,    Integer
PidTagInternetReferences,    PidTagInternetReferences,    ,    0x3601,    Integer
PidTagInternetReturnPath,    PidTagInternetReturnPath,    ,    0x1095,    Integer
PidTagIpmAppointmentEntryId,    PidTagIpmAppointmentEntryId,    ,    0x6869,    Integer
PidTagIpmContactEntryId,    PidTagIpmContactEntryId,    ,    0x6848,    Integer
PidTagIpmDraftsEntryId,    PidTagIpmDraftsEntryId,    ,    0x6847,    Integer
PidTagIpmJournalEntryId,    PidTagIpmJournalEntryId,    ,    0x4016,    Integer
PidTagIpmNoteEntryId,    PidTagIpmNoteEntryId,    ,    0x3A4D,    Integer
PidTagIpmTaskEntryId,    PidTagIpmTaskEntryId,    ,    0x663E,    Integer
PidTagIsdnNumber,    PidTagIsdnNumber,    ,    0x1080,    Integer
PidTagItemTemporaryflags,    PidTagItemTemporaryflags,    ,    0x4017,    Integer
PidTagJunkAddRecipientsToSafeSendersList,    PidTagJunkAddRecipientsToSafeSendersList,    ,    0x0017,    Integer
PidTagJunkIncludeContacts,    PidTagJunkIncludeContacts,    ,    0x407A,    Integer
PidTagJunkPermanentlyDelete,    PidTagJunkPermanentlyDelete,    ,    0x407C,    Integer
PidTagJunkPhishingEnableLinks,    PidTagJunkPhishingEnableLinks,    ,    0x3F08,    Integer
PidTagJunkThreshold,    PidTagJunkThreshold,    ,    0x674E,    Integer
PidTagKeyword,    PidTagKeyword,    ,    0x674D,    Integer
PidTagLanguage,    PidTagLanguage,    ,    0x0E23,    Integer
PidTagLastModificationTime,    PidTagLastModificationTime,    ,    0x3FDE,    Integer
PidTagLastModifierEntryId,    PidTagLastModifierEntryId,    ,    0x1034,    Integer
PidTagLastModifierName,    PidTagLastModifierName,    ,    0x5902,    Integer
PidTagLastModifierSimpleDisplayName,    PidTagLastModifierSimpleDisplayName,    ,    0x1097,    Integer
PidTagLastVerbExecuted,    PidTagLastVerbExecuted,    ,    0x6103,    Integer
PidTagLastVerbExecutionTime,    PidTagLastVerbExecutionTime,    ,    0x6100,    Integer
PidTagListHelp,    PidTagListHelp,    ,    0x6102,    Integer
PidTagListSubscribe,    PidTagListSubscribe,    ,    0x6101,    Integer
PidTagListUnsubscribe,    PidTagListUnsubscribe,    ,    0x1081,    Integer
PidTagLocalCommitTime,    PidTagLocalCommitTime,    ,    0x66A1,    Integer
PidTagLocaleId,    PidTagLocaleId,    ,    0x666D,    Integer
PidTagLocality,    PidTagLocality,    ,    0x6673,    Integer
PidTagLocation,    PidTagLocation,    ,    0x3FFD,    Integer
PidTagMailboxOwnerEntryId,    PidTagMailboxOwnerEntryId,    ,    0x5909,    Integer
PidTagMailboxOwnerName,    PidTagMailboxOwnerName,    ,    0x0E07,    Integer
PidTagManagerName,    PidTagManagerName,    ,    0x3FF1,    Integer
PidTagMappingSignature,    PidTagMappingSignature,    ,    0x0E08,    Integer
PidTagMaximumSubmitMessageSize,    PidTagMaximumSubmitMessageSize,    ,    0x0E08,    Integer
PidTagMemberName,    PidTagMemberName,    ,    0x0E17,    Integer
PidTagMemberRights,    PidTagMemberRights,    ,    0x66B3,    Integer
PidTagMessageCcMe,    PidTagMessageCcMe,    ,    0x0FFE,    Integer
PidTagMessageClass,    PidTagMessageClass,    ,    0x6809,    Integer
PidTagMessageCodepage,    PidTagMessageCodepage,    ,    0x680A,    Integer
PidTagMessageDeliveryTime,    PidTagMessageDeliveryTime,    ,    0x6808,    Integer
PidTagMessageEditorFormat,    PidTagMessageEditorFormat,    ,    0x6807,    Integer
PidTagMessageFlags,    PidTagMessageFlags,    ,    0x6803,    Integer
PidTagMessageHandlingSystemCommonName,    PidTagMessageHandlingSystemCommonName,    ,    0x6801,    Integer
PidTagMessageLocaleId,    PidTagMessageLocaleId,    ,    0x36E2,    Integer
PidTagMessageRecipientMe,    PidTagMessageRecipientMe,    ,    0x002E,    Integer
PidTagMessageSize,    PidTagMessageSize,    ,    0x0062,    Integer
PidTagMessageSizeExtended,    PidTagMessageSizeExtended,    ,    0x6749,    Integer
PidTagMessageStatus,    PidTagMessageStatus,    ,    0x0026,    Integer
PidTagMessageSubmissionId,    PidTagMessageSubmissionId,    ,    0x666A,    Integer
PidTagMessageToMe,    PidTagMessageToMe,    ,    0x666E,    Integer
PidTagMiddleName,    PidTagMiddleName,    ,    0x401B,    Integer
PidTagMobileTelephoneNumber,    PidTagMobileTelephoneNumber,    ,    0x401C,    Integer
PidTagMsgFolderTemplateRes13,    PidTagMsgFolderTemplateRes13,    ,    0x5FFD,    Integer
PidTagNewFXFolder,    PidTagNewFXFolder,    ,    0x5FDF,    Integer
PidTagNextSendAcct,    PidTagNextSendAcct,    ,    0x5FDE,    Integer
PidTagNickname,    PidTagNickname,    ,    0x5FFF,    Integer
PidTagNormalizedSubject,    PidTagNormalizedSubject,    ,    0x0C15,    Integer
PidTagNormalMessageSize,    PidTagNormalMessageSize,    ,    0x370B,    Integer
PidTagObjectType,    PidTagObjectType,    ,    0x3FE7,    Integer
PidTagOfficeLocation,    PidTagOfficeLocation,    ,    0x6639,    Integer
PidTagOfflineAddressBookCompressedSize,    PidTagOfflineAddressBookCompressedSize,    ,    0x7C06,    Integer
PidTagOfflineAddressBookContainerGuid,    PidTagOfflineAddressBookContainerGuid,    ,    0x3000,    Integer
PidTagOfflineAddressBookDistinguishedName,    PidTagOfflineAddressBookDistinguishedName,    ,    0x0FF5,    Integer
PidTagOfflineAddressBookFileSize,    PidTagOfflineAddressBookFileSize,    ,    0x1007,    Integer
PidTagOfflineAddressBookFileType,    PidTagOfflineAddressBookFileType,    ,    0x1006,    Integer
PidTagOfflineAddressBookLanguageId,    PidTagOfflineAddressBookLanguageId,    ,    0x1010,    Integer
PidTagOfflineAddressBookMessageClass,    PidTagOfflineAddressBookMessageClass,    ,    0x1011,    Integer
PidTagOfflineAddressBookName,    PidTagOfflineAddressBookName,    ,    0x6650,    Integer
PidTagOfflineAddressBookSequence,    PidTagOfflineAddressBookSequence,    ,    0x6649,    Integer
